rxn_id,name,subsystem,essential_Blood,drop_Blood,essential_TumorCore,drop_TumorCore,essential_TumorEdge,drop_TumorEdge
MAR10796,"Transport of GlnHisHis, Extracellular",Transport reactions,,,,,,
MAR10797,"Transport of GlnHisLys, Extracellular",Transport reactions,,,,,,
MAR10798,"Transport of GlnLysLys, Extracellular",Transport reactions,,,,,,
MAR10799,"Transport of GlnLysTrp, Extracellular",Transport reactions,,,,,,
MAR10800,"Transport of GlnProGlu, Extracellular",Transport reactions,,,,,,
MAR10801,"Transport of GlnTrpGlu, Extracellular",Transport reactions,,,,,,
MAR10802,"Transport of GlnTyrLeu, Extracellular",Transport reactions,,,False,0.0,,
MAR10803,"Transport of GluArgLeu, Extracellular",Transport reactions,,,,,,
MAR10804,"Transport of GluAsnLeu, Extracellular",Transport reactions,,,,,,
MAR10805,"Transport of GluGlu, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10806,"Transport of GluIleLys, Extracellular",Transport reactions,,,,,,
MAR10807,"Transport of GluLeu, Extracellular",Transport reactions,False,-2.220446049250313e-16,,,,
MAR10808,"Transport of GluMet, Extracellular",Transport reactions,,,,,,
MAR10809,"Transport of GluMetHis, Extracellular",Transport reactions,,,,,,
MAR10810,"Transport of GluThr, Extracellular",Transport reactions,,,,,,
MAR10811,"Transport of GluThrLys, Extracellular",Transport reactions,,,,,,
MAR10812,"Transport of GluTrpAla, Extracellular",Transport reactions,,,,,,
MAR10813,"Transport of GlyHisAsn, Extracellular",Transport reactions,,,,,,
MAR10814,"Transport of GlyHisLys, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10815,"Transport of GlyLysCys, Extracellular",Transport reactions,,,,,,
MAR10816,"Transport of GlyLysPhe, Extracellular",Transport reactions,,,,,,
MAR10817,"Transport of GlyTyrLys, Extracellular",Transport reactions,,,,,,
MAR10818,"Transport of GlyValHis, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10819,"Transport of HisArgCys, Extracellular",Transport reactions,,,,,,
MAR10820,"Transport of HisArgSer, Extracellular",Transport reactions,,,,,,
MAR10821,"Transport of HisAsp, Extracellular",Transport reactions,,,,,,
MAR10822,"Transport of HisCysCys, Extracellular",Transport reactions,,,,,,
MAR10823,"Transport of HisGlnAla, Extracellular",Transport reactions,,,,,,
MAR10824,"Transport of HisGlu, Extracellular",Transport reactions,,,,,,
MAR10825,"Transport of HisGluGln, Extracellular",Transport reactions,,,,,,
MAR10826,"Transport of HisGlyLys, Extracellular",Transport reactions,,,,,,
MAR10827,"Transport of HisHisLys, Extracellular",Transport reactions,,,,,,
MAR10828,"Transport of HisLysAla, Extracellular",Transport reactions,,,,,,
MAR10829,"Transport of HisLysGlu, Extracellular",Transport reactions,,,,,,
MAR10830,"Transport of HisLysIle, Extracellular",Transport reactions,,,,,,
MAR10831,"Transport of HisLysThr, Extracellular",Transport reactions,,,,,,
MAR10832,"Transport of HisLysVal, Extracellular",Transport reactions,,,,,,
MAR10833,"Transport of HisMet, Extracellular",Transport reactions,,,,,,
MAR10834,"Transport of HisMetGln, Extracellular",Transport reactions,,,,,,
MAR10835,"Transport of HisPheArg, Extracellular",Transport reactions,,,,,,
MAR10836,"Transport of HisProLys, Extracellular",Transport reactions,,,,,,
MAR10837,"Transport of HisTrpHis, Extracellular",Transport reactions,,,,,,
MAR10838,"Transport of IleArgIle, Extracellular",Transport reactions,,,,,,
MAR10839,"Transport of IleAsnHis, Extracellular",Transport reactions,,,,,,
MAR10840,"Transport of IleAsp, Extracellular",Transport reactions,,,,,,
MAR10841,"Transport of IleGlnGlu, Extracellular",Transport reactions,,,,,,
MAR10842,"Transport of IleGlyArg, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10843,"Transport of IleProLys, Extracellular",Transport reactions,,,,,,
MAR10844,"Transport of IleSerArg, Extracellular",Transport reactions,,,False,0.0,False,-2.220446049250313e-16
MAR10845,"Transport of IleTrpTyr, Extracellular",Transport reactions,,,,,,
MAR10846,"Transport of LeuAlaArg, Extracellular",Transport reactions,,,,,,
MAR10847,"Transport of LeuAsnAsp, Extracellular",Transport reactions,,,,,,
MAR10848,"Transport of LeuAspLys, Extracellular",Transport reactions,,,False,0.0,,
MAR10849,"Transport of LeuLeuTrp, Extracellular",Transport reactions,,,,,,
MAR10850,"Transport of LeuPro, Extracellular",Transport reactions,,,,,,
MAR10851,"Transport of LeuProArg, Extracellular",Transport reactions,,,,,,
MAR10852,"Transport of LeuSerTrp, Extracellular",Transport reactions,,,,,,
MAR10853,"Transport of LeuTrp, Extracellular",Transport reactions,,,,,,
MAR10854,"Transport of LeuTrpArg, Extracellular",Transport reactions,,,,,,
MAR10855,"Transport of Leutyrtyr, Extracellular",Transport reactions,,,,,,
MAR10856,"Transport of LeuVal, Extracellular",Transport reactions,,,,,,
MAR10857,"Transport of LysArgLeu, Extracellular",Transport reactions,,,,,,
MAR10858,"Transport of LysCysHis, Extracellular",Transport reactions,,,,,,
MAR10859,"Transport of LysGlnPhe, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10860,"Transport of LysGluGlu, Extracellular",Transport reactions,,,,,,
MAR10861,"Transport of LysLysLys, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10862,"Transport of LysPheIle, Extracellular",Transport reactions,,,,,,
MAR10863,"Transport of LysTrpArg, Extracellular",Transport reactions,,,,,,
MAR10864,"Transport of LysTyrIle, Extracellular",Transport reactions,,,,,,
MAR10865,"Transport of LysValPhe, Extracellular",Transport reactions,,,,,,
MAR10866,"Transport of LysValTrp, Extracellular",Transport reactions,,,,,,
MAR10867,"Transport of MetArgLeu, Extracellular",Transport reactions,,,,,,
MAR10868,"Transport of MetAsnTyr, Extracellular",Transport reactions,,,,,,
MAR10869,"Transport of MetGlnTyr, Extracellular",Transport reactions,,,,,,
MAR10870,"Transport of MetGlyArg, Extracellular",Transport reactions,,,,,,
MAR10871,"Transport of MetHisLys, Extracellular",Transport reactions,,,,,,
MAR10872,"Transport of MetMetIle, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10873,"Transport of MetPheArg, Extracellular",Transport reactions,,,,,,
MAR10874,"Transport of MetTrpPhe, Extracellular",Transport reactions,,,,,,
MAR10875,"Transport of PheAsnMet, Extracellular",Transport reactions,,,,,,
MAR10876,"Transport of PheAsp, Extracellular",Transport reactions,,,,,,
MAR10877,"Transport of PheGlnPhe, Extracellular",Transport reactions,,,,,,
MAR10878,"Transport of PheLeu, Extracellular",Transport reactions,,,,,,
MAR10879,"Transport of PheLeuAsp, Extracellular",Transport reactions,,,,,,
MAR10880,"Transport of PheLeuHis, Extracellular",Transport reactions,,,,,,
MAR10881,"Transport of PheLysAla, Extracellular",Transport reactions,,,,,,
MAR10882,"Transport of PheLysPro, Extracellular",Transport reactions,,,,,,
MAR10883,"Transport of PhePhe, Extracellular",Transport reactions,,,,,,
MAR10884,"Transport of PhePheAsn, Extracellular",Transport reactions,,,,,,
MAR10885,"Transport of PhePheThr, Extracellular",Transport reactions,,,,,,
MAR10886,"Transport of PheProArg, Extracellular",Transport reactions,,,,,,
MAR10887,"Transport of PheSerTrp, Extracellular",Transport reactions,,,,,,
MAR10888,"Transport of PheThrLys, Extracellular",Transport reactions,,,,,,
MAR10889,"Transport of PheTrpLeu, Extracellular",Transport reactions,,,,,,
MAR10890,"Transport of Phetyr, Extracellular",Transport reactions,,,,,,
MAR10891,"Transport of PheTyrGln, Extracellular",Transport reactions,,,,,,
MAR10892,"Transport of PheTyrLys, Extracellular",Transport reactions,,,,,,
MAR10893,"Transport of ProArgAsp, Extracellular",Transport reactions,,,,,,
MAR10894,"Transport of ProArgCys, Extracellular",Transport reactions,,,,,,
MAR10895,"Transport of ProAsnCys, Extracellular",Transport reactions,,,,,,
MAR10896,"Transport of ProCys, Extracellular",Transport reactions,False,-2.220446049250313e-16,,,,
MAR10897,"Transport of ProGlnPro, Extracellular",Transport reactions,,,,,,
MAR10898,"Transport of ProGluLys, Extracellular",Transport reactions,,,False,0.0,,
MAR10899,"Transport of ProHis, Extracellular",Transport reactions,,,,,,
MAR10900,"Transport of ProHisTyr, Extracellular",Transport reactions,,,,,,
MAR10901,"Transport of ProLeuArg, Extracellular",Transport reactions,,,,,,
MAR10902,"Transport of ProLysPro, Extracellular",Transport reactions,,,,,,
MAR10903,"Transport of ProPhe, Extracellular",Transport reactions,,,False,0.0,,
MAR10904,"Transport of ProProArg, Extracellular",Transport reactions,,,,,,
MAR10905,"Transport of ProProPro, Extracellular",Transport reactions,,,,,,
MAR10906,"Transport of ProTrpLys, Extracellular",Transport reactions,,,,,,
MAR10907,"Transport of ProTrpThr, Extracellular",Transport reactions,,,,,,
MAR10908,"Transport of ProValGln, Extracellular",Transport reactions,,,False,0.0,False,-2.220446049250313e-16
MAR10909,"Transport of SerArgAla, Extracellular",Transport reactions,,,,,,
MAR10910,"Transport of SerArgTrp, Extracellular",Transport reactions,,,,,,
MAR10911,"Transport of SerCysArg, Extracellular",Transport reactions,,,,,,
MAR10912,"Transport of SerGlyGlu, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10913,"Transport of SerLysHis, Extracellular",Transport reactions,,,,,,
MAR10914,"Transport of SerPheLys, Extracellular",Transport reactions,,,,,,
MAR10915,"Transport of SerTrpHis, Extracellular",Transport reactions,,,,,,
MAR10916,"Transport of ThrArgTyr, Extracellular",Transport reactions,,,,,,
MAR10917,"Transport of ThrAsnTyr, Extracellular",Transport reactions,,,,,,
MAR10918,"Transport of ThrGlnGlu, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10919,"Transport of ThrGlnTyr, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10920,"Transport of ThrHisHis, Extracellular",Transport reactions,,,,,,
MAR10921,"Transport of ThrIleArg, Extracellular",Transport reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR10922,"Transport of ThrMetArg, Extracellular",Transport reactions,,,,,,
MAR10923,"Transport of ThrPheArg, Extracellular",Transport reactions,,,,,,
MAR10924,"Transport of ThrSerArg, Extracellular",Transport reactions,,,,,,
MAR10925,"Transport of ThrThrArg, Extracellular",Transport reactions,,,,,,
MAR10926,"Transport of ThrTyrMet, Extracellular",Transport reactions,,,,,,
MAR10927,"Transport of TrpAlaPro, Extracellular",Transport reactions,,,,,,
MAR10928,"Transport of TrpArgAla, Extracellular",Transport reactions,,,,,,
MAR10929,"Transport of TrpAspAsp, Extracellular",Transport reactions,,,,,,
MAR10930,"Transport of TrpGlnGln, Extracellular",Transport reactions,,,,,,
MAR10931,"Transport of TrpGluGly, Extracellular",Transport reactions,,,,,,
MAR10932,"Transport of TrpGluLeu, Extracellular",Transport reactions,,,,,,
MAR10933,"Transport of TrpGluPro, Extracellular",Transport reactions,,,,,,
MAR10934,"Transport of TrpGluTyr, Extracellular",Transport reactions,,,,,,
MAR10935,"Transport of TrpGlyLeu, Extracellular",Transport reactions,,,,,,
MAR10936,"Transport of TrpGlyPhe, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10937,"Transport of TrpGlyVal, Extracellular",Transport reactions,,,,,,
MAR10938,"Transport of TrpHisMet, Extracellular",Transport reactions,,,,,,
MAR10939,"Transport of TrpIleLys, Extracellular",Transport reactions,,,,,,
MAR10940,"Transport of TrpIleTrp, Extracellular",Transport reactions,,,,,,
MAR10941,"Transport of TrpLeuVal, Extracellular",Transport reactions,,,,,,
MAR10942,"Transport of TrpLys, Extracellular",Transport reactions,,,,,,
MAR10943,"Transport of TrpMetArg, Extracellular",Transport reactions,,,,,,
MAR10944,"Transport of TrpMetVal, Extracellular",Transport reactions,,,,,,
MAR10945,"Transport of TrpPhe, Extracellular",Transport reactions,,,,,,
MAR10946,"Transport of TrpProGly, Extracellular",Transport reactions,,,,,,
MAR10947,"Transport of TrpProLeu, Extracellular",Transport reactions,,,,,,
MAR10948,"Transport of TrpProVal, Extracellular",Transport reactions,,,,,,
MAR10949,"Transport of TrpSerTyr, Extracellular",Transport reactions,False,-2.220446049250313e-16,False,0.0,,
MAR10950,"Transport of TrpThrGlu, Extracellular",Transport reactions,,,,,,
MAR10951,"Transport of TrpThrIle, Extracellular",Transport reactions,,,,,,
MAR10952,"Transport of TrpThrTyr, Extracellular",Transport reactions,,,,,,
MAR10953,"Transport of TrpTyrGln, Extracellular",Transport reactions,,,,,,
MAR10954,"Transport of Trptyrtyr, Extracellular",Transport reactions,,,,,,
MAR10955,"Transport of TrpValAsp, Extracellular",Transport reactions,,,,,,
MAR10956,"Transport of TyrAla, Extracellular",Transport reactions,,,,,,
MAR10957,"Transport of TyrAlaPhe, Extracellular",Transport reactions,,,,,,
MAR10958,"Transport of TyrArgGlu, Extracellular",Transport reactions,,,,,,
MAR10959,"Transport of TyrArgSer, Extracellular",Transport reactions,,,,,,
MAR10960,"Transport of TyrAspArg, Extracellular",Transport reactions,,,,,,
MAR10961,"Transport of TyrCysGly, Extracellular",Transport reactions,,,,,,
MAR10962,"Transport of TyrCysThr, Extracellular",Transport reactions,,,,,,
MAR10963,"Transport of TyrGlu, Extracellular",Transport reactions,,,,,,
MAR10964,"Transport of TyrLeuArg, Extracellular",Transport reactions,,,,,,
MAR10965,"Transport of TyrPheTyr, Extracellular",Transport reactions,,,,,,
MAR10966,"Transport of TyrThr, Extracellular",Transport reactions,,,,,,
MAR10967,"Transport of TyrTrpPhe, Extracellular",Transport reactions,,,,,,
MAR10968,"Transport of Tyrtyr, Extracellular",Transport reactions,,,,,,
MAR10969,"Transport of TyrValMet, Extracellular",Transport reactions,,,,,,
MAR10970,"Transport of ValArgGly, Extracellular",Transport reactions,,,,,,
MAR10971,"Transport of ValHisAsn, Extracellular",Transport reactions,,,,,,
MAR10972,"Transport of ValLeuPhe, Extracellular",Transport reactions,,,,,False,-2.220446049250313e-16
MAR10973,"Transport of ValLysTyr, Extracellular",Transport reactions,,,,,,
MAR10974,"Transport of ValPheArg, Extracellular",Transport reactions,,,,,,
MAR10975,"Transport of ValProTrp, Extracellular",Transport reactions,,,,,,
MAR10976,"Transport of ValSerArg, Extracellular",Transport reactions,,,,,,
MAR10977,"Transport of ValTrpPhe, Extracellular",Transport reactions,,,,,,
MAR10978,"Transport of ValTrpVal, Extracellular",Transport reactions,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR10979,"Transport of ValVal, Extracellular",Transport reactions,,,,,,
MAR10980,"Transport of TrpGlyAsp, Extracellular",Transport reactions,,,,,,
MAR10981,Metabolism (Formation/Degradation) of AlaArgCys,Peptide metabolism,,,,,,
MAR10982,Metabolism (Formation/Degradation) of AlaArgGly,Peptide metabolism,,,,,,
MAR10983,Metabolism (Formation/Degradation) of AlaAsnLeu,Peptide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR10984,Metabolism (Formation/Degradation) of AlaGlyLys,Peptide metabolism,,,,,,
MAR10985,Metabolism (Formation/Degradation) of AlaHisAla,Peptide metabolism,,,,,,
MAR10986,Metabolism (Formation/Degradation) of AlaLysThr,Peptide metabolism,,,,,,
MAR10987,Metabolism (Formation/Degradation) of ArgAlaAla,Peptide metabolism,,,,,,
MAR10988,Metabolism (Formation/Degradation) of ArgAlaPhe,Peptide metabolism,,,,,,
MAR10989,Metabolism (Formation/Degradation) of ArgAlaThr,Peptide metabolism,,,,,,
MAR10990,Metabolism (Formation/Degradation) of ArgArg,Peptide metabolism,,,,,,
MAR10991,Metabolism (Formation/Degradation) of ArgArgLys,Peptide metabolism,,,,,,
MAR10992,Metabolism (Formation/Degradation) of ArgArgMet,Peptide metabolism,,,,,,
MAR10993,Metabolism (Formation/Degradation) of ArgCysGly,Peptide metabolism,,,,,,
MAR10994,Metabolism (Formation/Degradation) of ArgCysSer,Peptide metabolism,,,,,,
MAR10995,Metabolism (Formation/Degradation) of ArgGluGlu,Peptide metabolism,,,,,,
MAR10996,Metabolism (Formation/Degradation) of ArgGluPro,Peptide metabolism,,,,,,
MAR10997,Metabolism (Formation/Degradation) of ArgGlyGly,Peptide metabolism,,,,,,
MAR10998,Metabolism (Formation/Degradation) of ArgHisThr,Peptide metabolism,,,,,,
MAR10999,Metabolism (Formation/Degradation) of ArgLeuPhe,Peptide metabolism,,,,,,
MAR11000,Metabolism (Formation/Degradation) of ArgLysAsp,Peptide metabolism,,,,,,
MAR11001,Metabolism (Formation/Degradation) of ArgPheArg,Peptide metabolism,,,,,,
MAR11002,Metabolism (Formation/Degradation) of ArgProMet,Peptide metabolism,,,,,,
MAR11003,Metabolism (Formation/Degradation) of ArgProThr,Peptide metabolism,,,,,,
MAR11004,Metabolism (Formation/Degradation) of ArgSerSer,Peptide metabolism,,,,,,
MAR11005,Metabolism (Formation/Degradation) of ArgTyrVal,Peptide metabolism,,,,,,
MAR11006,Metabolism (Formation/Degradation) of ArgValCys,Peptide metabolism,,,,,,
MAR11007,Metabolism (Formation/Degradation) of ArgValTrp,Peptide metabolism,,,,,,
MAR11008,Metabolism (Formation/Degradation) of AsnAsnArg,Peptide metabolism,,,,,,
MAR11009,Metabolism (Formation/Degradation) of AsnCysCys,Peptide metabolism,,,,,,
MAR11010,Metabolism (Formation/Degradation) of AsnMetPro,Peptide metabolism,,,,,,
MAR11011,Metabolism (Formation/Degradation) of AsnPheAsp,Peptide metabolism,,,,,,
MAR11012,Metabolism (Formation/Degradation) of AsnPheCys,Peptide metabolism,,,,,,
MAR11013,Metabolism (Formation/Degradation) of AsnTyrGly,Peptide metabolism,,,,,,
MAR11014,Metabolism (Formation/Degradation) of AsnTyrPhe,Peptide metabolism,,,,,,
MAR11015,Metabolism (Formation/Degradation) of AsnTyrThr,Peptide metabolism,,,,,,
MAR11016,Metabolism (Formation/Degradation) of AspAlaArg,Peptide metabolism,,,,,,
MAR11017,Metabolism (Formation/Degradation) of AspAsnGlu,Peptide metabolism,,,,,,
MAR11018,Metabolism (Formation/Degradation) of AspGlu,Peptide metabolism,False,-2.220446049250313e-16,,,,
MAR11019,Metabolism (Formation/Degradation) of AspGluPro,Peptide metabolism,,,,,,
MAR11020,Metabolism (Formation/Degradation) of AspGluTrp,Peptide metabolism,,,,,,
MAR11021,Metabolism (Formation/Degradation) of AspHisCys,Peptide metabolism,,,,,,
MAR11022,Metabolism (Formation/Degradation) of AspHisPro,Peptide metabolism,,,,,,
MAR11023,Metabolism (Formation/Degradation) of AspLysGlu,Peptide metabolism,,,,,,
MAR11024,Metabolism (Formation/Degradation) of AspLysHis,Peptide metabolism,,,,,,
MAR11025,Metabolism (Formation/Degradation) of AspMetAsp,Peptide metabolism,,,,,,
MAR11026,Metabolism (Formation/Degradation) of AspProLys,Peptide metabolism,,,,,False,-2.220446049250313e-16
MAR11027,Metabolism (Formation/Degradation) of AspValAsn,Peptide metabolism,,,,,,
MAR11028,Metabolism (Formation/Degradation) of CysAsnMet,Peptide metabolism,,,,,,
MAR11029,Metabolism (Formation/Degradation) of CysAspPhe,Peptide metabolism,,,,,,
MAR11030,Metabolism (Formation/Degradation) of CysCys,Peptide metabolism,,,,,,
MAR11031,Metabolism (Formation/Degradation) of CysGlnMet,Peptide metabolism,,,,,,
MAR11032,Metabolism (Formation/Degradation) of CysGluHis,Peptide metabolism,,,,,,
MAR11033,Metabolism (Formation/Degradation) of CysGluTrp,Peptide metabolism,,,,,,
MAR11034,Metabolism (Formation/Degradation) of CysLeuThr,Peptide metabolism,,,,,,
MAR11035,Metabolism (Formation/Degradation) of CysSerMet,Peptide metabolism,,,,,False,-2.220446049250313e-16
MAR11036,Metabolism (Formation/Degradation) of CysTyrAsn,Peptide metabolism,,,,,,
MAR11037,Metabolism (Formation/Degradation) of GlnAsnGln,Peptide metabolism,,,,,,
MAR11038,Metabolism (Formation/Degradation) of GlnHisHis,Peptide metabolism,,,,,,
MAR11039,Metabolism (Formation/Degradation) of GlnHisLys,Peptide metabolism,,,,,,
MAR11040,Metabolism (Formation/Degradation) of GlnLysLys,Peptide metabolism,,,,,,
MAR11041,Metabolism (Formation/Degradation) of GlnLysTrp,Peptide metabolism,,,,,,
MAR11042,Metabolism (Formation/Degradation) of GlnProGlu,Peptide metabolism,,,,,,
MAR11043,Metabolism (Formation/Degradation) of GlnTrpGlu,Peptide metabolism,,,,,,
MAR11044,Metabolism (Formation/Degradation) of GlnTyrLeu,Peptide metabolism,,,False,0.0,,
MAR11045,Metabolism (Formation/Degradation) of GluArgLeu,Peptide metabolism,,,,,,
MAR11046,Metabolism (Formation/Degradation) of GluAsnLeu,Peptide metabolism,,,,,,
MAR11047,Metabolism (Formation/Degradation) of GluGlu,Peptide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR11048,Metabolism (Formation/Degradation) of GluIleLys,Peptide metabolism,,,,,,
MAR11049,Metabolism (Formation/Degradation) of GluLeu,Peptide metabolism,False,-2.220446049250313e-16,,,,
MAR11050,Metabolism (Formation/Degradation) of GluMet,Peptide metabolism,,,,,,
