rxn_id,flux_Blood,flux_TumorCore,name,subsystem,log2FC_abs_flux,abs_log2FC,mean_abs_flux
MAR02522,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02501,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02510,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02511,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02512,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02513,0.0,0.0,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA:acetyl-CoA C-acyltransferase",Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02514,0.0,0.0,,Transport reactions,0.0,0.0,1e-09
MAR02515,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02516,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02518,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02520,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02499,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR03467,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03468,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03469,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03470,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03471,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03472,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR00934,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00942,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00947,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00951,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR02419,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR00959,0.0,0.0,arachidonate:oxygen 5-oxidoreductase,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00960,0.0,0.0,Glutathione: 5-HPETE oxidoreductase,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00961,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00964,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00967,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00976,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00980,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00981,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00983,0.0,0.0,arachidonate:oxygen 15-oxidoreductase,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00985,0.0,0.0,arachidonate:oxygen 15-oxidoreductase,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR00955,0.0,0.0,,Arachidonic acid metabolism,0.0,0.0,1e-09
MAR02433,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03444,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03445,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03446,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03447,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03448,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03449,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03450,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03452,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03453,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03466,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03455,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03456,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03457,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03458,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03459,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03460,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03461,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03462,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03463,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03464,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR03454,0.0,0.0,,Omega-6 fatty acid metabolism,0.0,0.0,1e-09
MAR02249,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02250,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02251,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02252,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02254,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02255,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02256,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02257,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02332,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02342,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02472,0.0,0.0,,Omega-3 fatty acid metabolism,0.0,0.0,1e-09
MAR02344,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02347,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02348,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02349,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02350,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02353,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02354,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02355,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02361,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02362,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02343,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02176,0.0,0.0,tetradecanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02178,0.0,0.0,Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02179,0.0,0.0,(3R)-3-hydroxypalmitoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02180,0.0,0.0,(3R)-3-hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02181,0.0,0.0,hexadecanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR04295,0.0,0.0,acetyl-CoA:carbon-dioxide ligase (ADP-forming),Fatty acid biosynthesis (even-chain),0.0,0.0,1e-09
MAR02230,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02231,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02232,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02233,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02245,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02235,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02236,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02237,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02238,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02239,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02240,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02241,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02242,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02243,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02244,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02234,0.0,0.0,,Fatty acid biosynthesis (odd-chain),0.0,0.0,1e-09
MAR02177,0.0,0.0,tetradecanoyl-[acyl-carrier protein] hydrolase,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02182,0.0,0.0,hexadecanoyl-[acyl-carrier protein] hydrolase,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02253,0.0,0.0,,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02258,0.0,0.0,,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02437,0.0,0.0,linoleate:oxygen 9-oxidoreductase,Linoleate metabolism,0.0,0.0,1e-09
MAR02438,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02442,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02444,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02448,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02449,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02363,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02451,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02452,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02453,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02454,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02461,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02462,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR06397,0.0,0.0,,Lipoic acid metabolism,0.0,0.0,1e-09
MAR06402,0.0,0.0,octanoyl-[acp]:protein N6-octanoyltransferase,Lipoic acid metabolism,0.0,0.0,1e-09
MAR06403,0.0,0.0,[protein]-N6-(octanoyl)-L-lysine:an [Fe-S] cluster scaffold protein carrying a [4Fe-4S]2+ cluster sulfurtransferase,Lipoic acid metabolism,0.0,0.0,1e-09
MAR06404,0.0,0.0,protein N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase,Lipoic acid metabolism,0.0,0.0,1e-09
MAR02450,0.0,0.0,,Linoleate metabolism,0.0,0.0,1e-09
MAR02364,0.0,0.0,,Fatty acid biosynthesis (unsaturated),0.0,0.0,1e-09
MAR02190,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02191,0.0,0.0,3-hydroxyoctadecanoyl-CoA:NADP+ oxidoreductase,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02193,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02194,0.0,0.0,octadecanoyl-CoA:NADP+ trans-2-oxidoreductase,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02201,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02202,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02203,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02204,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02210,0.0,0.0,,Fatty acid elongation (even-chain),0.0,0.0,1e-09
MAR02172,0.0,0.0,dodecanoyl-[acyl-carrier-protein] hydrolase,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02282,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02284,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02287,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02292,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02293,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02294,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02359,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR02365,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR00709,0.0,0.0,palmitoyl-CoA hydrolase,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02150,0.0,0.0,acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase,Fatty acid biosynthesis,0.0,0.0,1e-09
MAR02281,0.0,0.0,,Fatty acid desaturation (even-chain),0.0,0.0,1e-09
MAR05388,0.0,0.0,"1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase (formate- and CO-forming)",Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05389,0.0,0.0,Acireductone Dixoygenase 1,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05390,0.0,0.0,L-Methionine:oxygen oxidoreductase (deaminating),Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05391,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05418,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05419,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR06515,0.0,0.0,3-mercaptopyruvate:sulfide sulfurtransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR06518,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR06519,0.0,0.0,3-Mercaptolactate:NAD+ oxidoreductase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR07624,0.0,0.0,protein-omega-N-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase,Protein modification,0.0,0.0,1e-09
MAR06523,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08062,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08066,0.0,0.0,L-cysteate:2-oxoglutarate aminotransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08067,0.0,0.0,L-cysteate:2-oxoglutarate aminotransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08068,0.0,0.0,(R)-2-hydroxyacid:NAD+ oxidoreductase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08069,0.0,0.0,(R)-2-hydroxyacid:NAD+ oxidoreductase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08641,0.0,0.0,S-adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08683,0.0,0.0,L-cystine thiocysteine-lyase (deaminating,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08684,0.0,0.0,L-Cysteine:2-oxoglutarate aminotransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08685,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR06520,0.0,0.0,thiosulfate:cyanide sulfurtranserase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR08795,0.0,0.0,Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR08796,0.0,0.0,phenylacetyl-CoA:glycine N-phenylacetyltransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR03875,0.0,0.0,ATP:L-methionine S-adenosyltransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03877,0.0,0.0,S-Adenosyl-L-homocysteine hydrolase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03879,0.0,0.0,L-serine hydro-lyase (adding homocysteine,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03881,0.0,0.0,L-cystathionine cysteine-lyase (deaminating,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03912,0.0,0.0,L-Cysteine:2-oxoglutarate aminotransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03917,0.0,0.0,5-methyltetrahydrofolate:L-homocysteine S-methyltransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03919,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03920,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05387,0.0,0.0,Acireductone Synthase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03928,0.0,0.0,3-mercaptopyruvate:sulfide sulfurtransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03995,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03996,0.0,0.0,L-cysteine:NAD+ oxidoreductase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR04072,0.0,0.0,S-Adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR04189,0.0,0.0,Sulfite:oxygen oxidoreductase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR04302,0.0,0.0,L-cysteine hydrogen-sulfide-lyase (deaminating,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR04323,0.0,0.0,"L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming)",Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05381,0.0,0.0,"adenosine 3',5'-bisphosphate,sulfite:oxidized-thioredoxin oxidoreductase (3'-phosphoadenosine-5'-phosphosulfate -forming)",Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05385,0.0,0.0,5-methylthio-5-deoxy-D-ribose-1-phosphate ketol-isomerase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR05386,0.0,0.0,S-methyl-5-thio-D-ribulose-1-phosphate hydro-lyase,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR03922,0.0,0.0,,Cysteine and methionine metabolism,0.0,0.0,1e-09
MAR04735,0.0,0.0,3-Hydroxypropionyl-CoA hydro-lyase,Beta-alanine metabolism,0.0,0.0,1e-09
MAR07991,0.0,0.0,spermidine:(acceptor) oxidoreductase,Beta-alanine metabolism,0.0,0.0,1e-09
MAR07992,0.0,0.0,,Beta-alanine metabolism,0.0,0.0,1e-09
MAR07993,0.0,0.0,,Beta-alanine metabolism,0.0,0.0,1e-09
MAR07128,0.0,0.0,ATP:selenate adenylyltransferase,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07129,0.0,0.0,ATP:adenylylsulfate 3'-phosphotransferase,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07130,0.0,0.0,,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07131,0.0,0.0,hydrogen selenide:NADP+ oxidoreductase,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07132,0.0,0.0,"ATP:selenide, water phosphotransferase",Metabolism of other amino acids,0.0,0.0,1e-09
MAR07133,0.0,0.0,L-selenocysteine selenide-lyase (L-alanine-forming),Metabolism of other amino acids,0.0,0.0,1e-09
MAR03868,0.0,0.0,glutathione:NAD+ oxidoreductase,Glutathione metabolism,0.0,0.0,1e-09
MAR07135,0.0,0.0,L-Serine hydro-lyase (adding homocysteine),Metabolism of other amino acids,0.0,0.0,1e-09
MAR07136,0.0,0.0,Se-Adenosylselenohomocysteine hydrolase,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07137,0.0,0.0,Selenomethionine methanethiol-lyase (deaminating),Metabolism of other amino acids,0.0,0.0,1e-09
MAR07138,0.0,0.0,,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07139,0.0,0.0,ATP:L-selenomethione S-adenosyltransferase,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07140,0.0,0.0,S-Adenosyl-L-methionine:thiol S-methyltransferase,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07141,0.0,0.0,Se-methyl-L-selenocysteine methaneselenol-lyase (deaminating,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07620,0.0,0.0,Selenomethionine:tRNAMet ligase (AMP-forming),Metabolism of other amino acids,0.0,0.0,1e-09
MAR07647,0.0,0.0,D-alanine:oxygen oxidoreductase (deaminating),Metabolism of other amino acids,0.0,0.0,1e-09
MAR08640,0.0,0.0,,Metabolism of other amino acids,0.0,0.0,1e-09
MAR07134,0.0,0.0,Selenocystathionine Lysteine-lyase (deaminating),Metabolism of other amino acids,0.0,0.0,1e-09
MAR03869,0.0,0.0,glutathione:NAD+ oxidoreductase,Glutathione metabolism,0.0,0.0,1e-09
MAR03889,0.0,0.0,5-oxo-L-proline amidohydrolase (ATP-hydrolysing),Glutathione metabolism,0.0,0.0,1e-09
MAR03933,0.0,0.0,S-(hydroxymethyl)glutathione dehydrogenase,Glutathione metabolism,0.0,0.0,1e-09
MAR03937,0.0,0.0,S-Formylglutathione hydrolase,Glutathione metabolism,0.0,0.0,1e-09
MAR04116,0.0,0.0,glutathione:hydrogen-peroxide oxidoreductase,Glutathione metabolism,0.0,0.0,1e-09
MAR04120,0.0,0.0,glutathione:hydrogen-peroxide oxidoreductase,Glutathione metabolism,0.0,0.0,1e-09
MAR04121,0.0,0.0,glutathione:hydrogen-peroxide oxidoreductase,Glutathione metabolism,0.0,0.0,1e-09
MAR04175,0.0,0.0,glutathione gamma-glutamylaminopeptidase,Glutathione metabolism,0.0,0.0,1e-09
MAR04176,0.0,0.0,glutathione gamma-glutamylaminopeptidase,Glutathione metabolism,0.0,0.0,1e-09
MAR04324,0.0,0.0,L-glutamate:L-cysteine gamma-ligase (ADP-forming),Glutathione metabolism,0.0,0.0,1e-09
MAR04689,0.0,0.0,4-aminobutanal:NAD+ 1-oxidoreductase,Beta-alanine metabolism,0.0,0.0,1e-09
MAR04328,0.0,0.0,L-cysteinylglycine dipeptidase,Glutathione metabolism,0.0,0.0,1e-09
MAR04708,0.0,0.0,gamma-L-glutamyl-L-cysteine gamma-glutamyl cyclotransferase (5-oxoproline-forming),Glutathione metabolism,0.0,0.0,1e-09
MAR08770,0.0,0.0,,Glutathione metabolism,0.0,0.0,1e-09
MAR04078,0.0,0.0,spermidine:oxygen oxidoreductase (spermidine-forming),Beta-alanine metabolism,0.0,0.0,1e-09
MAR04079,0.0,0.0,,Beta-alanine metabolism,0.0,0.0,1e-09
MAR04174,0.0,0.0,L-aspartate 1-carboxy-lyase (beta-alanine-forming),Beta-alanine metabolism,0.0,0.0,1e-09
MAR04347,0.0,0.0,3-ureidopropanoate amidohydrolase,Beta-alanine metabolism,0.0,0.0,1e-09
MAR04425,0.0,0.0,L-histidine:beta-alanine ligase (ADP-forming),Beta-alanine metabolism,0.0,0.0,1e-09
MAR04427,0.0,0.0,Nalpha-(beta-alanyl)-L-histidine hydrolase,Beta-alanine metabolism,0.0,0.0,1e-09
MAR04688,0.0,0.0,4-aminobutanal:NAD+ 1-oxidoreductase,Beta-alanine metabolism,0.0,0.0,1e-09
MAR04326,0.0,0.0,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming),Glutathione metabolism,0.0,0.0,1e-09
MAR06789,0.0,0.0,tyramine:oxygen oxidoreductase(deaminating)(flavin-containing),"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06790,0.0,0.0,4-hydroxyphenylacetaldehyde:NAD+ oxidoreductase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06791,0.0,0.0,4-Hydroxyphenylacetaldehyde:NADP+ oxidoreductase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06792,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06798,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06799,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06800,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06801,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06802,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06803,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR08794,0.0,0.0,Phenylacetate:CoA ligase,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06807,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06808,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06811,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06813,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06814,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06815,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06817,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06818,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06819,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06820,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06806,0.0,0.0,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06758,0.0,0.0,"4-(2-aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)","Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06759,0.0,0.0,"3,4-Dihydroxyphenylacetaldehyde hydro-lyase (adding dopamine)","Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06760,0.0,0.0,"3,4-dihydroxyphenylacetaldehyde:NAD+ oxidoreductase","Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
MAR06761,0.0,0.0,"3,4-Dihydroxyphenylacetaldehyde:NADP+ oxidoreductase","Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,0.0,1e-09
